cefr	headword	part_of_speech	page	source
C1	correspond	v.	4	Oxford 5000 by CEFR Level (American English)
C1	correspondence	n.	4	Oxford 5000 by CEFR Level (American English)
C1	correspondent	n.	4	Oxford 5000 by CEFR Level (American English)
C1	corresponding	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	craft	v.	4	Oxford 5000 by CEFR Level (American English)
C1	crawl	v.	4	Oxford 5000 by CEFR Level (American English)
C1	creator	n.	4	Oxford 5000 by CEFR Level (American English)
C1	credibility	n.	4	Oxford 5000 by CEFR Level (American English)
C1	credible	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	creep	v.	4	Oxford 5000 by CEFR Level (American English)
C1	critique	n.	4	Oxford 5000 by CEFR Level (American English)
C1	crown	n.	4	Oxford 5000 by CEFR Level (American English)
C1	crude	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	crush	v.	4	Oxford 5000 by CEFR Level (American English)
C1	crystal	n.	4	Oxford 5000 by CEFR Level (American English)
C1	cult	n., adj.	4	Oxford 5000 by CEFR Level (American English)
C1	cultivate	v.	4	Oxford 5000 by CEFR Level (American English)
C1	curiosity	n.	4	Oxford 5000 by CEFR Level (American English)
C1	custody	n.	4	Oxford 5000 by CEFR Level (American English)
C1	cutting	n.	4	Oxford 5000 by CEFR Level (American English)
C1	cynical	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	dam	n.	4	Oxford 5000 by CEFR Level (American English)
C1	damaging	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	dawn	n.	4	Oxford 5000 by CEFR Level (American English)
C1	debris	n.	4	Oxford 5000 by CEFR Level (American English)
C1	debut	n.	4	Oxford 5000 by CEFR Level (American English)
C1	decision-making	n.	4	Oxford 5000 by CEFR Level (American English)
C1	decisive	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	declaration	n.	4	Oxford 5000 by CEFR Level (American English)
C1	dedicated	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	dedication	n.	4	Oxford 5000 by CEFR Level (American English)
C1	deed	n.	4	Oxford 5000 by CEFR Level (American English)
C1	deem	v.	4	Oxford 5000 by CEFR Level (American English)
C1	default	n.	4	Oxford 5000 by CEFR Level (American English)
C1	defect	n.	4	Oxford 5000 by CEFR Level (American English)
C1	defensive	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	deficiency	n.	4	Oxford 5000 by CEFR Level (American English)
C1	deficit	n.	4	Oxford 5000 by CEFR Level (American English)
C1	defy	v.	4	Oxford 5000 by CEFR Level (American English)
C1	delegate	n.	4	Oxford 5000 by CEFR Level (American English)
C1	delegation	n.	4	Oxford 5000 by CEFR Level (American English)
C1	delicate	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	demon	n.	4	Oxford 5000 by CEFR Level (American English)
C1	denial	n.	4	Oxford 5000 by CEFR Level (American English)
C1	denounce	v.	4	Oxford 5000 by CEFR Level (American English)
C1	dense	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	density	n.	4	Oxford 5000 by CEFR Level (American English)
C1	dependence	n.	4	Oxford 5000 by CEFR Level (American English)
C1	depict	v.	4	Oxford 5000 by CEFR Level (American English)
C1	deploy	v.	4	Oxford 5000 by CEFR Level (American English)
C1	deployment	n.	4	Oxford 5000 by CEFR Level (American English)
C1	deprive	v.	4	Oxford 5000 by CEFR Level (American English)
C1	deputy	n.	4	Oxford 5000 by CEFR Level (American English)
C1	descend	v.	4	Oxford 5000 by CEFR Level (American English)
C1	descent	n.	4	Oxford 5000 by CEFR Level (American English)
C1	designate	v.	4	Oxford 5000 by CEFR Level (American English)
C1	desirable	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	desktop	n.	4	Oxford 5000 by CEFR Level (American English)
C1	destructive	adj.	4	Oxford 5000 by CEFR Level (American English)
C1	detain	v.	4	Oxford 5000 by CEFR Level (American English)
C1	detection	n.	4	Oxford 5000 by CEFR Level (American English)
C1	detention	n.	4	Oxford 5000 by CEFR Level (American English)
C1	deteriorate	v.	4	Oxford 5000 by CEFR Level (American English)
C1	diminish	v.	5	Oxford 5000 by CEFR Level (American English)
C1	dip	v.	5	Oxford 5000 by CEFR Level (American English)
C1	diplomat	n.	5	Oxford 5000 by CEFR Level (American English)
C1	diplomatic	n.	5	Oxford 5000 by CEFR Level (American English)
C1	directory	n.	5	Oxford 5000 by CEFR Level (American English)
C1	disastrous	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	discard	v.	5	Oxford 5000 by CEFR Level (American English)
C1	discharge	v.	5	Oxford 5000 by CEFR Level (American English)
C1	disclose	v.	5	Oxford 5000 by CEFR Level (American English)
C1	disclosure	n.	5	Oxford 5000 by CEFR Level (American English)
C1	discourse	n.	5	Oxford 5000 by CEFR Level (American English)
C1	discretion	n.	5	Oxford 5000 by CEFR Level (American English)
C1	discrimination	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dismissal	n.	5	Oxford 5000 by CEFR Level (American English)
C1	displace	v.	5	Oxford 5000 by CEFR Level (American English)
C1	disposal	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dispose	v.	5	Oxford 5000 by CEFR Level (American English)
C1	dispute	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	disrupt	v.	5	Oxford 5000 by CEFR Level (American English)
C1	disruption	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dissolve	v.	5	Oxford 5000 by CEFR Level (American English)
C1	distinction	n.	5	Oxford 5000 by CEFR Level (American English)
C1	distinctive	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	distort	v.	5	Oxford 5000 by CEFR Level (American English)
C1	distress	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	disturbing	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	divert	v.	5	Oxford 5000 by CEFR Level (American English)
C1	divine	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	doctrine	n.	5	Oxford 5000 by CEFR Level (American English)
C1	documentation	n.	5	Oxford 5000 by CEFR Level (American English)
C1	domain	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dominance	n.	5	Oxford 5000 by CEFR Level (American English)
C1	donor	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dose	n.	5	Oxford 5000 by CEFR Level (American English)
C1	drain	v.	5	Oxford 5000 by CEFR Level (American English)
C1	drift	v.	5	Oxford 5000 by CEFR Level (American English)
C1	driving	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	drown	v.	5	Oxford 5000 by CEFR Level (American English)
C1	dual	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	dub	v.	5	Oxford 5000 by CEFR Level (American English)
C1	dumb	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	duo	n.	5	Oxford 5000 by CEFR Level (American English)
C1	dynamic	n.	5	Oxford 5000 by CEFR Level (American English)
C1	earnings	n.	5	Oxford 5000 by CEFR Level (American English)
C1	ease	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	echo	v., n.	5	Oxford 5000 by CEFR Level (American English)
C1	ecological	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	educator	n.	5	Oxford 5000 by CEFR Level (American English)
C1	effectiveness	n.	5	Oxford 5000 by CEFR Level (American English)
C1	efficiency	n.	5	Oxford 5000 by CEFR Level (American English)
C1	ego	n.	5	Oxford 5000 by CEFR Level (American English)
C1	elaborate	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	electoral	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	elevate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	eligible	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	elite	n.	5	Oxford 5000 by CEFR Level (American English)
C1	embark	v.	5	Oxford 5000 by CEFR Level (American English)
C1	embarrassment	n.	5	Oxford 5000 by CEFR Level (American English)
C1	embassy	n.	5	Oxford 5000 by CEFR Level (American English)
C1	endorse	v.	5	Oxford 5000 by CEFR Level (American English)
C1	endorsement	n.	5	Oxford 5000 by CEFR Level (American English)
C1	endure	v.	5	Oxford 5000 by CEFR Level (American English)
C1	enforce	v.	5	Oxford 5000 by CEFR Level (American English)
C1	enforcement	n.	5	Oxford 5000 by CEFR Level (American English)
C1	engagement	n.	5	Oxford 5000 by CEFR Level (American English)
C1	engaging	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	enrich	v.	5	Oxford 5000 by CEFR Level (American English)
C1	enroll	v.	5	Oxford 5000 by CEFR Level (American English)
C1	ensue	v.	5	Oxford 5000 by CEFR Level (American English)
C1	enterprise	n.	5	Oxford 5000 by CEFR Level (American English)
C1	enthusiast	n.	5	Oxford 5000 by CEFR Level (American English)
C1	entitle	v.	5	Oxford 5000 by CEFR Level (American English)
C1	entity	n.	5	Oxford 5000 by CEFR Level (American English)
C1	epidemic	n.	5	Oxford 5000 by CEFR Level (American English)
C1	equality	n.	5	Oxford 5000 by CEFR Level (American English)
C1	equation	n.	5	Oxford 5000 by CEFR Level (American English)
C1	erect	v.	5	Oxford 5000 by CEFR Level (American English)
C1	escalate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	essence	n.	5	Oxford 5000 by CEFR Level (American English)
C1	establishment	n.	5	Oxford 5000 by CEFR Level (American English)
C1	eternal	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	evacuate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	evoke	v.	5	Oxford 5000 by CEFR Level (American English)
C1	evolutionary	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	exaggerate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	excellence	n.	5	Oxford 5000 by CEFR Level (American English)
C1	exceptional	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	excess	n., adj.	5	Oxford 5000 by CEFR Level (American English)
C1	exclusion	n.	5	Oxford 5000 by CEFR Level (American English)
C1	exclusive	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	exclusively	adv.	5	Oxford 5000 by CEFR Level (American English)
C1	execute	v.	5	Oxford 5000 by CEFR Level (American English)
C1	execution	n.	5	Oxford 5000 by CEFR Level (American English)
C1	exert	v.	5	Oxford 5000 by CEFR Level (American English)
C1	exile	n.	5	Oxford 5000 by CEFR Level (American English)
C1	expenditure	n.	5	Oxford 5000 by CEFR Level (American English)
C1	experimental	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	expire	v.	5	Oxford 5000 by CEFR Level (American English)
C1	explicit	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	explicitly	adv.	5	Oxford 5000 by CEFR Level (American English)
C1	exploitation	n.	5	Oxford 5000 by CEFR Level (American English)
C1	explosive	adj., n.	5	Oxford 5000 by CEFR Level (American English)
C1	extract	v.	5	Oxford 5000 by CEFR Level (American English)
C1	extremist	n.	5	Oxford 5000 by CEFR Level (American English)
C1	facilitate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	faction	n.	5	Oxford 5000 by CEFR Level (American English)
C1	fade	v.	5	Oxford 5000 by CEFR Level (American English)
C1	fairness	n.	5	Oxford 5000 by CEFR Level (American English)
C1	fatal	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	fate	n.	5	Oxford 5000 by CEFR Level (American English)
C1	favorable	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	feat	n.	5	Oxford 5000 by CEFR Level (American English)
C1	felony	n.	5	Oxford 5000 by CEFR Level (American English)
C1	feminist	adj., n.	5	Oxford 5000 by CEFR Level (American English)
C1	fiber	n.	5	Oxford 5000 by CEFR Level (American English)
C1	fierce	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	filmmaker	n.	5	Oxford 5000 by CEFR Level (American English)
C1	filter	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	fluid	n.	5	Oxford 5000 by CEFR Level (American English)
C1	footage	n.	5	Oxford 5000 by CEFR Level (American English)
C1	foreigner	n.	5	Oxford 5000 by CEFR Level (American English)
C1	forge	v.	5	Oxford 5000 by CEFR Level (American English)
C1	formula	n.	5	Oxford 5000 by CEFR Level (American English)
C1	formulate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	forth	adv.	5	Oxford 5000 by CEFR Level (American English)
C1	forthcoming	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	foster	v.	5	Oxford 5000 by CEFR Level (American English)
C1	fragile	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	franchise	n.	5	Oxford 5000 by CEFR Level (American English)
C1	frankly	adv.	5	Oxford 5000 by CEFR Level (American English)
C1	freshman	n.	5	Oxford 5000 by CEFR Level (American English)
C1	frustrated	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	frustrating	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	frustration	n.	5	Oxford 5000 by CEFR Level (American English)
C1	functional	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	fundraising	n.	5	Oxford 5000 by CEFR Level (American English)
C1	funeral	n.	5	Oxford 5000 by CEFR Level (American English)
C1	gambling	n.	5	Oxford 5000 by CEFR Level (American English)
C1	gathering	n.	5	Oxford 5000 by CEFR Level (American English)
C1	gaze	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	gear	n.	5	Oxford 5000 by CEFR Level (American English)
C1	generic	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	genocide	n.	5	Oxford 5000 by CEFR Level (American English)
C1	gig	n.	5	Oxford 5000 by CEFR Level (American English)
C1	glance	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	glimpse	n.	5	Oxford 5000 by CEFR Level (American English)
C1	glorious	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	glory	n.	5	Oxford 5000 by CEFR Level (American English)
C1	governance	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grace	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grasp	v.	5	Oxford 5000 by CEFR Level (American English)
C1	grave (for dead person)	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grave (serious)	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	gravity	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grid	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grief	n.	5	Oxford 5000 by CEFR Level (American English)
C1	grin	v., n.	5	Oxford 5000 by CEFR Level (American English)
C1	grind	v.	5	Oxford 5000 by CEFR Level (American English)
C1	grip	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	gross	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	guerrilla	n.	5	Oxford 5000 by CEFR Level (American English)
C1	guidance	n.	5	Oxford 5000 by CEFR Level (American English)
C1	guilt	n.	5	Oxford 5000 by CEFR Level (American English)
C1	gut	n.	5	Oxford 5000 by CEFR Level (American English)
C1	hail	v.	5	Oxford 5000 by CEFR Level (American English)
C1	halfway	adv.	5	Oxford 5000 by CEFR Level (American English)
C1	halt	v., n.	5	Oxford 5000 by CEFR Level (American English)
C1	handful	n.	5	Oxford 5000 by CEFR Level (American English)
C1	handling	n.	5	Oxford 5000 by CEFR Level (American English)
C1	handy	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	harassment	n.	5	Oxford 5000 by CEFR Level (American English)
C1	hardware	n.	5	Oxford 5000 by CEFR Level (American English)
C1	harmony	n.	5	Oxford 5000 by CEFR Level (American English)
C1	harsh	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	harvest	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	hatred	n.	5	Oxford 5000 by CEFR Level (American English)
C1	haunt	v.	5	Oxford 5000 by CEFR Level (American English)
C1	hostage	n.	5	Oxford 5000 by CEFR Level (American English)
C1	hostile	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	hostility	n.	5	Oxford 5000 by CEFR Level (American English)
C1	humanitarian	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	humanity	n.	5	Oxford 5000 by CEFR Level (American English)
C1	humble	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	hydrogen	n.	5	Oxford 5000 by CEFR Level (American English)
C1	identification	n.	5	Oxford 5000 by CEFR Level (American English)
C1	ideological	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	ideology	n.	5	Oxford 5000 by CEFR Level (American English)
C1	idiot	n.	5	Oxford 5000 by CEFR Level (American English)
C1	ignorance	n.	5	Oxford 5000 by CEFR Level (American English)
C1	imagery	n.	5	Oxford 5000 by CEFR Level (American English)
C1	immense	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	imminent	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	implementation	n.	5	Oxford 5000 by CEFR Level (American English)
C1	imprison	v.	5	Oxford 5000 by CEFR Level (American English)
C1	inability	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inadequate	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	inappropriate	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	incarcerate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	incarceration	n.	5	Oxford 5000 by CEFR Level (American English)
C1	incidence	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inclined	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	inclusion	n.	5	Oxford 5000 by CEFR Level (American English)
C1	incur	v.	5	Oxford 5000 by CEFR Level (American English)
C1	indicator	n.	5	Oxford 5000 by CEFR Level (American English)
C1	indictment	n.	5	Oxford 5000 by CEFR Level (American English)
C1	indigenous	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	induce	v.	5	Oxford 5000 by CEFR Level (American English)
C1	indulge	v.	5	Oxford 5000 by CEFR Level (American English)
C1	inequality	n.	5	Oxford 5000 by CEFR Level (American English)
C1	infamous	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	infant	n.	5	Oxford 5000 by CEFR Level (American English)
C1	infect	v.	5	Oxford 5000 by CEFR Level (American English)
C1	inflict	v.	5	Oxford 5000 by CEFR Level (American English)
C1	influential	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	inherent	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	inhibit	v.	5	Oxford 5000 by CEFR Level (American English)
C1	initiate	v.	5	Oxford 5000 by CEFR Level (American English)
C1	inject	v.	5	Oxford 5000 by CEFR Level (American English)
C1	injection	n.	5	Oxford 5000 by CEFR Level (American English)
C1	injustice	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inmate	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inquire	v.	5	Oxford 5000 by CEFR Level (American English)
C1	insertion	n.	5	Oxford 5000 by CEFR Level (American English)
C1	insider	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inspect	v.	5	Oxford 5000 by CEFR Level (American English)
C1	inspection	n.	5	Oxford 5000 by CEFR Level (American English)
C1	inspiration	n.	5	Oxford 5000 by CEFR Level (American English)
C1	instinct	n.	5	Oxford 5000 by CEFR Level (American English)
C1	institutional	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	instruct	v.	5	Oxford 5000 by CEFR Level (American English)
C1	instrumental	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	insufficient	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	insult	n., v.	5	Oxford 5000 by CEFR Level (American English)
C1	intact	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	intake	n.	5	Oxford 5000 by CEFR Level (American English)
C1	integral	adj.	5	Oxford 5000 by CEFR Level (American English)
C1	interference	n.	6	Oxford 5000 by CEFR Level (American English)
C1	interim	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	interior	adj., n.	6	Oxford 5000 by CEFR Level (American English)
C1	intermediate	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	intersection	n.	6	Oxford 5000 by CEFR Level (American English)
C1	intervene	v.	6	Oxford 5000 by CEFR Level (American English)
C1	intervention	n.	6	Oxford 5000 by CEFR Level (American English)
C1	intimate	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	intriguing	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	inventory	n.	6	Oxford 5000 by CEFR Level (American English)
C1	investigator	n.	6	Oxford 5000 by CEFR Level (American English)
C1	invisible	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	invoke	v.	6	Oxford 5000 by CEFR Level (American English)
C1	involvement	n.	6	Oxford 5000 by CEFR Level (American English)
C1	ironic	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	ironically	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	irony	n.	6	Oxford 5000 by CEFR Level (American English)
C1	irrelevant	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	isolation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	judicial	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	jurisdiction	n.	6	Oxford 5000 by CEFR Level (American English)
C1	just	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	justification	n.	6	Oxford 5000 by CEFR Level (American English)
C1	keen	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	kidnap	v.	6	Oxford 5000 by CEFR Level (American English)
C1	kidney	n.	6	Oxford 5000 by CEFR Level (American English)
C1	kingdom	n.	6	Oxford 5000 by CEFR Level (American English)
C1	landlord	n.	6	Oxford 5000 by CEFR Level (American English)
C1	landmark	n.	6	Oxford 5000 by CEFR Level (American English)
C1	lap	n.	6	Oxford 5000 by CEFR Level (American English)
C1	large-scale	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	laser	n.	6	Oxford 5000 by CEFR Level (American English)
C1	latter	adj., n.	6	Oxford 5000 by CEFR Level (American English)
C1	lawmaker	n.	6	Oxford 5000 by CEFR Level (American English)
C1	lawn	n.	6	Oxford 5000 by CEFR Level (American English)
C1	lawsuit	n.	6	Oxford 5000 by CEFR Level (American English)
C1	layout	n.	6	Oxford 5000 by CEFR Level (American English)
C1	leak	v., n.	6	Oxford 5000 by CEFR Level (American English)
C1	leap	v., n.	6	Oxford 5000 by CEFR Level (American English)
C1	legacy	n.	6	Oxford 5000 by CEFR Level (American English)
C1	legendary	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	legislation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	legislative	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	legislature	n.	6	Oxford 5000 by CEFR Level (American English)
C1	legitimate	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	lengthy	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	lesbian	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	lesser	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	lethal	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	liable	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	liberal	adj., n.	6	Oxford 5000 by CEFR Level (American English)
C1	liberation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	liberty	n.	6	Oxford 5000 by CEFR Level (American English)
C1	lifelong	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	likelihood	n.	6	Oxford 5000 by CEFR Level (American English)
C1	limb	n.	6	Oxford 5000 by CEFR Level (American English)
C1	linear	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	lineup	n.	6	Oxford 5000 by CEFR Level (American English)
C1	linger	v.	6	Oxford 5000 by CEFR Level (American English)
C1	loyalty	n.	6	Oxford 5000 by CEFR Level (American English)
C1	machinery	n.	6	Oxford 5000 by CEFR Level (American English)
C1	magical	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	magnetic	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	magnificent	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	magnitude	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mainland	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mainstream	n., adj.	6	Oxford 5000 by CEFR Level (American English)
C1	maintenance	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mandate	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mandatory	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	manifest	v.	6	Oxford 5000 by CEFR Level (American English)
C1	manipulate	v.	6	Oxford 5000 by CEFR Level (American English)
C1	manipulation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	manuscript	n.	6	Oxford 5000 by CEFR Level (American English)
C1	march	n., v.	6	Oxford 5000 by CEFR Level (American English)
C1	marginal	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	marine	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	marketplace	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mask	n.	6	Oxford 5000 by CEFR Level (American English)
C1	massacre	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mathematical	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	mature	adj., v.	6	Oxford 5000 by CEFR Level (American English)
C1	maximize	v.	6	Oxford 5000 by CEFR Level (American English)
C1	meaningful	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	meantime	n.	6	Oxford 5000 by CEFR Level (American English)
C1	medieval	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	meditation	n.	6	Oxford 5000 by CEFR Level (American English)
C1	melody	n.	6	Oxford 5000 by CEFR Level (American English)
C1	memo	n.	6	Oxford 5000 by CEFR Level (American English)
C1	memoir	n.	6	Oxford 5000 by CEFR Level (American English)
C1	memorial	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mentor	n.	6	Oxford 5000 by CEFR Level (American English)
C1	merchant	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mercy	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mere	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	merely	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	merge	v.	6	Oxford 5000 by CEFR Level (American English)
C1	merger	n.	6	Oxford 5000 by CEFR Level (American English)
C1	merit	n.	6	Oxford 5000 by CEFR Level (American English)
C1	methodology	n.	6	Oxford 5000 by CEFR Level (American English)
C1	midst	n.	6	Oxford 5000 by CEFR Level (American English)
C1	migration	n.	6	Oxford 5000 by CEFR Level (American English)
C1	militant	n., adj.	6	Oxford 5000 by CEFR Level (American English)
C1	militia	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mill	n.	6	Oxford 5000 by CEFR Level (American English)
C1	minimal	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	minimize	v.	6	Oxford 5000 by CEFR Level (American English)
C1	mining	n.	6	Oxford 5000 by CEFR Level (American English)
C1	ministry	n.	6	Oxford 5000 by CEFR Level (American English)
C1	minute2	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	miracle	n.	6	Oxford 5000 by CEFR Level (American English)
C1	misery	n.	6	Oxford 5000 by CEFR Level (American English)
C1	misleading	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	missile	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mob	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mobile	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	mobility	n.	6	Oxford 5000 by CEFR Level (American English)
C1	mobilize	v.	6	Oxford 5000 by CEFR Level (American English)
C1	nationwide	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	naval	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	neglect	v.	6	Oxford 5000 by CEFR Level (American English)
C1	neighboring	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	nest	n.	6	Oxford 5000 by CEFR Level (American English)
C1	net	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	newsletter	n.	6	Oxford 5000 by CEFR Level (American English)
C1	niche	n.	6	Oxford 5000 by CEFR Level (American English)
C1	noble	adj.	6	Oxford 5000 by CEFR Level (American English)
C1	nod	v.	6	Oxford 5000 by CEFR Level (American English)
C1	nominate	v.	6	Oxford 5000 by CEFR Level (American English)
C1	nomination	n.	6	Oxford 5000 by CEFR Level (American English)
C1	nominee	n.	6	Oxford 5000 by CEFR Level (American English)
C1	nonetheless	adv.	6	Oxford 5000 by CEFR Level (American English)
C1	nonprofit	adj.	6	Oxford 5000 by CEFR Level (American English)
