cefr	headword	part_of_speech	page	source
A2	fight	v., n.	5	The Oxford 3000 by CEFR level
A2	figure	n.	5	The Oxford 3000 by CEFR level
A2	film	v.	5	The Oxford 3000 by CEFR level
A2	final	n.	5	The Oxford 3000 by CEFR level
A2	finally	adv.	5	The Oxford 3000 by CEFR level
A2	finger	n.	5	The Oxford 3000 by CEFR level
A2	finish	n.	5	The Oxford 3000 by CEFR level
A2	first	n.	5	The Oxford 3000 by CEFR level
A2	firstly	adv.	5	The Oxford 3000 by CEFR level
A2	fish	v.	5	The Oxford 3000 by CEFR level
A2	fishing	n.	5	The Oxford 3000 by CEFR level
A2	fit	v., adj.	5	The Oxford 3000 by CEFR level
A2	fix	v.	5	The Oxford 3000 by CEFR level
A2	flat	adj.	5	The Oxford 3000 by CEFR level
A2	flu	n.	5	The Oxford 3000 by CEFR level
A2	fly	n.	5	The Oxford 3000 by CEFR level
A2	flying	n., adj.	5	The Oxford 3000 by CEFR level
A2	focus	v., n.	5	The Oxford 3000 by CEFR level
A2	following	adj.	5	The Oxford 3000 by CEFR level
A2	foreign	adj.	5	The Oxford 3000 by CEFR level
A2	forest	n.	5	The Oxford 3000 by CEFR level
A2	fork	n.	5	The Oxford 3000 by CEFR level
A2	formal	adj.	5	The Oxford 3000 by CEFR level
A2	fortunately	adv.	5	The Oxford 3000 by CEFR level
A2	forward	adv.	5	The Oxford 3000 by CEFR level
A2	free	adv.	5	The Oxford 3000 by CEFR level
A2	fresh	adj.	5	The Oxford 3000 by CEFR level
A2	fridge	n.	5	The Oxford 3000 by CEFR level
A2	frog	n.	5	The Oxford 3000 by CEFR level
A2	fun	adj.	5	The Oxford 3000 by CEFR level
A2	furniture	n.	5	The Oxford 3000 by CEFR level
A2	further	adj.	5	The Oxford 3000 by CEFR level
A2	future	adj.	5	The Oxford 3000 by CEFR level
A2	gallery	n.	5	The Oxford 3000 by CEFR level
A2	gap	n.	5	The Oxford 3000 by CEFR level
A2	gas	n.	5	The Oxford 3000 by CEFR level
A2	gate	n.	5	The Oxford 3000 by CEFR level
A2	general	adj.	5	The Oxford 3000 by CEFR level
A2	gift	n.	5	The Oxford 3000 by CEFR level
A2	goal	n.	5	The Oxford 3000 by CEFR level
A2	god	n.	5	The Oxford 3000 by CEFR level
A2	gold	n., adj.	5	The Oxford 3000 by CEFR level
A2	golf	n.	5	The Oxford 3000 by CEFR level
A2	good	n.	5	The Oxford 3000 by CEFR level
A2	government	n.	5	The Oxford 3000 by CEFR level
A2	grass	n.	5	The Oxford 3000 by CEFR level
A2	greet	v.	5	The Oxford 3000 by CEFR level
A2	ground	n.	5	The Oxford 3000 by CEFR level
A2	guest	n.	5	The Oxford 3000 by CEFR level
A2	guide	n., v.	5	The Oxford 3000 by CEFR level
A2	gun	n.	5	The Oxford 3000 by CEFR level
A2	guy	n.	5	The Oxford 3000 by CEFR level
A2	habit	n.	5	The Oxford 3000 by CEFR level
A2	half	adv.	5	The Oxford 3000 by CEFR level
A2	hall	n.	5	The Oxford 3000 by CEFR level
A2	happily	adv.	5	The Oxford 3000 by CEFR level
A2	have	auxiliary v.	5	The Oxford 3000 by CEFR level
A2	headache	n.	5	The Oxford 3000 by CEFR level
A2	heart	n.	5	The Oxford 3000 by CEFR level
A2	heat	n., v.	5	The Oxford 3000 by CEFR level
A2	heavy	adj.	5	The Oxford 3000 by CEFR level
A2	height	n.	5	The Oxford 3000 by CEFR level
A2	helpful	adj.	5	The Oxford 3000 by CEFR level
A2	hero	n.	5	The Oxford 3000 by CEFR level
A2	hers	pron.	5	The Oxford 3000 by CEFR level
A2	herself	pron.	5	The Oxford 3000 by CEFR level
A2	hide	v.	5	The Oxford 3000 by CEFR level
A2	high	adv.	5	The Oxford 3000 by CEFR level
A2	hill	n.	5	The Oxford 3000 by CEFR level
A2	himself	pron.	5	The Oxford 3000 by CEFR level
A2	his	pron.	5	The Oxford 3000 by CEFR level
A2	hit	v., n.	5	The Oxford 3000 by CEFR level
A2	hockey	n.	5	The Oxford 3000 by CEFR level
A2	hold	v.	5	The Oxford 3000 by CEFR level
A2	hole	n.	5	The Oxford 3000 by CEFR level
A2	home	adj.	5	The Oxford 3000 by CEFR level
A2	hope	n.	5	The Oxford 3000 by CEFR level
A2	huge	adj.	5	The Oxford 3000 by CEFR level
A2	human	adj., n.	5	The Oxford 3000 by CEFR level
A2	hurt	v., adj.	5	The Oxford 3000 by CEFR level
A2	ideal	adj.	5	The Oxford 3000 by CEFR level
A2	identify	v.	5	The Oxford 3000 by CEFR level
A2	ill	adj.	5	The Oxford 3000 by CEFR level
A2	illness	n.	5	The Oxford 3000 by CEFR level
A2	image	n.	5	The Oxford 3000 by CEFR level
A2	immediately	adv.	5	The Oxford 3000 by CEFR level
A2	impossible	adj.	5	The Oxford 3000 by CEFR level
A2	included	adj.	5	The Oxford 3000 by CEFR level
A2	including	prep.	5	The Oxford 3000 by CEFR level
A2	increase	v., n.	5	The Oxford 3000 by CEFR level
A2	incredible	adj.	5	The Oxford 3000 by CEFR level
A2	independent	adj.	5	The Oxford 3000 by CEFR level
A2	individual	n., adj.	5	The Oxford 3000 by CEFR level
A2	industry	n.	5	The Oxford 3000 by CEFR level
A2	informal	adj.	5	The Oxford 3000 by CEFR level
A2	injury	n.	5	The Oxford 3000 by CEFR level
A2	insect	n.	5	The Oxford 3000 by CEFR level
A2	inside	prep., adv., n., adj.	5	The Oxford 3000 by CEFR level
A2	instead	adv.	5	The Oxford 3000 by CEFR level
A2	instruction	n.	5	The Oxford 3000 by CEFR level
A2	instructor	n.	5	The Oxford 3000 by CEFR level
A2	instrument	n.	5	The Oxford 3000 by CEFR level
A2	intelligent	adj.	5	The Oxford 3000 by CEFR level
A2	international	adj.	5	The Oxford 3000 by CEFR level
A2	introduction	n.	5	The Oxford 3000 by CEFR level
A2	invent	v.	5	The Oxford 3000 by CEFR level
A2	invention	n.	5	The Oxford 3000 by CEFR level
A2	invitation	n.	5	The Oxford 3000 by CEFR level
A2	invite	v.	5	The Oxford 3000 by CEFR level
A2	involve	v.	5	The Oxford 3000 by CEFR level
A2	item	n.	5	The Oxford 3000 by CEFR level
A2	itself	pron.	5	The Oxford 3000 by CEFR level
A2	jam	n.	5	The Oxford 3000 by CEFR level
A2	jazz	n.	5	The Oxford 3000 by CEFR level
A2	jewellery	n.	5	The Oxford 3000 by CEFR level
A2	joke	n., v.	5	The Oxford 3000 by CEFR level
A2	journalist	n.	5	The Oxford 3000 by CEFR level
A2	jump	v., n.	5	The Oxford 3000 by CEFR level
A2	kid	n.	5	The Oxford 3000 by CEFR level
A2	kill	v.	5	The Oxford 3000 by CEFR level
A2	king	n.	5	The Oxford 3000 by CEFR level
A2	knee	n.	5	The Oxford 3000 by CEFR level
A2	knife	n.	5	The Oxford 3000 by CEFR level
A2	knock	v.	5	The Oxford 3000 by CEFR level
A2	knowledge	n.	5	The Oxford 3000 by CEFR level
A2	lab	n.	5	The Oxford 3000 by CEFR level
A2	lady	n.	5	The Oxford 3000 by CEFR level
A2	lake	n.	5	The Oxford 3000 by CEFR level
A2	lamp	n.	5	The Oxford 3000 by CEFR level
A2	land	v.	5	The Oxford 3000 by CEFR level
A2	laptop	n.	5	The Oxford 3000 by CEFR level
A2	last1 (final)	adv., n.	5	The Oxford 3000 by CEFR level
A2	last1 (taking time)	v.	5	The Oxford 3000 by CEFR level
A2	later	adj.	5	The Oxford 3000 by CEFR level
A2	laughter	n.	5	The Oxford 3000 by CEFR level
A2	law	n.	5	The Oxford 3000 by CEFR level
A2	lawyer	n.	5	The Oxford 3000 by CEFR level
A2	lazy	adj.	5	The Oxford 3000 by CEFR level
A2	lead1	v.	5	The Oxford 3000 by CEFR level
A2	leader	n.	5	The Oxford 3000 by CEFR level
A2	learning	n.	5	The Oxford 3000 by CEFR level
A2	least det./pron.	adv.	5	The Oxford 3000 by CEFR level
A2	lecture	n., v.	5	The Oxford 3000 by CEFR level
A2	lemon	n.	5	The Oxford 3000 by CEFR level
A2	lend	v.	5	The Oxford 3000 by CEFR level
A2	less det./pron.	adv.	5	The Oxford 3000 by CEFR level
A2	level	n.	5	The Oxford 3000 by CEFR level
A2	lifestyle	n.	5	The Oxford 3000 by CEFR level
A2	lift	v., n.	5	The Oxford 3000 by CEFR level
A2	light (from the sun/a lamp)	v.	5	The Oxford 3000 by CEFR level
A2	light (not heavy)	adj.	5	The Oxford 3000 by CEFR level
A2	likely	adj.	5	The Oxford 3000 by CEFR level
A2	link	n., v.	5	The Oxford 3000 by CEFR level
A2	listener	n.	5	The Oxford 3000 by CEFR level
A2	little	adv.	5	The Oxford 3000 by CEFR level
A2	lock	v., n.	6	The Oxford 3000 by CEFR level
A2	look	n.	6	The Oxford 3000 by CEFR level
A2	lorry	n.	6	The Oxford 3000 by CEFR level
A2	lost	adj.	6	The Oxford 3000 by CEFR level
A2	loud	adj., adv.	6	The Oxford 3000 by CEFR level
A2	loudly	adv.	6	The Oxford 3000 by CEFR level
A2	lovely	adj.	6	The Oxford 3000 by CEFR level
A2	low	adj., adv.	6	The Oxford 3000 by CEFR level
A2	luck	n.	6	The Oxford 3000 by CEFR level
A2	lucky	adj.	6	The Oxford 3000 by CEFR level
A2	mail	n., v.	6	The Oxford 3000 by CEFR level
A2	major	adj.	6	The Oxford 3000 by CEFR level
A2	male	adj., n.	6	The Oxford 3000 by CEFR level
A2	manage	v.	6	The Oxford 3000 by CEFR level
A2	manager	n.	6	The Oxford 3000 by CEFR level
A2	manner	n.	6	The Oxford 3000 by CEFR level
A2	mark	v., n.	6	The Oxford 3000 by CEFR level
A2	marry	v.	6	The Oxford 3000 by CEFR level
A2	material	n.	6	The Oxford 3000 by CEFR level
A2	mathematics	n.	6	The Oxford 3000 by CEFR level
A2	maths	n.	6	The Oxford 3000 by CEFR level
A2	matter	n., v.	6	The Oxford 3000 by CEFR level
A2	may	modal v.	6	The Oxford 3000 by CEFR level
A2	media	n.	6	The Oxford 3000 by CEFR level
A2	medical	adj.	6	The Oxford 3000 by CEFR level
A2	medicine	n.	6	The Oxford 3000 by CEFR level
A2	memory	n.	6	The Oxford 3000 by CEFR level
A2	mention	v.	6	The Oxford 3000 by CEFR level
A2	metal	n.	6	The Oxford 3000 by CEFR level
A2	method	n.	6	The Oxford 3000 by CEFR level
A2	middle	n., adj.	6	The Oxford 3000 by CEFR level
A2	might	modal v.	6	The Oxford 3000 by CEFR level
A2	mind	n., v.	6	The Oxford 3000 by CEFR level
A2	mine (belongs to me)	pron.	6	The Oxford 3000 by CEFR level
A2	mirror	n.	6	The Oxford 3000 by CEFR level
A2	missing	adj.	6	The Oxford 3000 by CEFR level
A2	mobile	adj., n.	6	The Oxford 3000 by CEFR level
A2	monkey	n.	6	The Oxford 3000 by CEFR level
A2	moon	n.	6	The Oxford 3000 by CEFR level
A2	mostly	adv.	6	The Oxford 3000 by CEFR level
A2	motorcycle	n.	6	The Oxford 3000 by CEFR level
A2	movement	n.	6	The Oxford 3000 by CEFR level
A2	musical	adj.	6	The Oxford 3000 by CEFR level
A2	musician	n.	6	The Oxford 3000 by CEFR level
A2	myself	pron.	6	The Oxford 3000 by CEFR level
A2	narrow	adj.	6	The Oxford 3000 by CEFR level
A2	national	adj.	6	The Oxford 3000 by CEFR level
A2	nature	n.	6	The Oxford 3000 by CEFR level
A2	nearly	adv.	6	The Oxford 3000 by CEFR level
A2	necessary	adj.	6	The Oxford 3000 by CEFR level
A2	neck	n.	6	The Oxford 3000 by CEFR level
A2	need	n.	6	The Oxford 3000 by CEFR level
A2	neither det./pron. nervous	adj.	6	The Oxford 3000 by CEFR level
A2	network	n.	6	The Oxford 3000 by CEFR level
A2	noise	n.	6	The Oxford 3000 by CEFR level
A2	noisy	adj.	6	The Oxford 3000 by CEFR level
A2	none	pron.	6	The Oxford 3000 by CEFR level
A2	normal	adj.	6	The Oxford 3000 by CEFR level
A2	normally	adv.	6	The Oxford 3000 by CEFR level
A2	notice	v., n.	6	The Oxford 3000 by CEFR level
A2	novel	n.	6	The Oxford 3000 by CEFR level
A2	nowhere	adv.	6	The Oxford 3000 by CEFR level
A2	number	v.	6	The Oxford 3000 by CEFR level
A2	nut	n.	6	The Oxford 3000 by CEFR level
A2	ocean	n.	6	The Oxford 3000 by CEFR level
A2	offer	v., n.	6	The Oxford 3000 by CEFR level
A2	officer	n.	6	The Oxford 3000 by CEFR level
A2	oil	n.	6	The Oxford 3000 by CEFR level
A2	onto	prep.	6	The Oxford 3000 by CEFR level
A2	opportunity	n.	6	The Oxford 3000 by CEFR level
A2	option	n.	6	The Oxford 3000 by CEFR level
A2	ordinary	adj.	6	The Oxford 3000 by CEFR level
A2	organization	n.	6	The Oxford 3000 by CEFR level
A2	organize	v.	6	The Oxford 3000 by CEFR level
A2	original	adj.	6	The Oxford 3000 by CEFR level
A2	ourselves	pron.	6	The Oxford 3000 by CEFR level
A2	outside	prep., n., adj.	6	The Oxford 3000 by CEFR level
A2	oven	n.	6	The Oxford 3000 by CEFR level
A2	own	v.	6	The Oxford 3000 by CEFR level
A2	owner	n.	6	The Oxford 3000 by CEFR level
A2	pack	v.	6	The Oxford 3000 by CEFR level
A2	pain	n.	6	The Oxford 3000 by CEFR level
A2	painter	n.	6	The Oxford 3000 by CEFR level
A2	palace	n.	6	The Oxford 3000 by CEFR level
A2	pants	n.	6	The Oxford 3000 by CEFR level
A2	parking	n.	6	The Oxford 3000 by CEFR level
A2	particular	adj.	6	The Oxford 3000 by CEFR level
A2	pass	v.	6	The Oxford 3000 by CEFR level
A2	passenger	n.	6	The Oxford 3000 by CEFR level
A2	past	adv.	6	The Oxford 3000 by CEFR level
A2	patient	n.	6	The Oxford 3000 by CEFR level
A2	pattern	n.	6	The Oxford 3000 by CEFR level
A2	pay	n.	6	The Oxford 3000 by CEFR level
A2	peace	n.	6	The Oxford 3000 by CEFR level
A2	penny	n.	6	The Oxford 3000 by CEFR level
A2	per	prep.	6	The Oxford 3000 by CEFR level
A2	per cent n., adj./adv. perform	v.	6	The Oxford 3000 by CEFR level
A2	perhaps	adv.	6	The Oxford 3000 by CEFR level
A2	permission	n.	6	The Oxford 3000 by CEFR level
A2	personality	n.	6	The Oxford 3000 by CEFR level
A2	pet	n.	6	The Oxford 3000 by CEFR level
A2	petrol	n.	6	The Oxford 3000 by CEFR level
A2	photograph	v.	6	The Oxford 3000 by CEFR level
A2	physical	adj.	6	The Oxford 3000 by CEFR level
A2	physics	n.	6	The Oxford 3000 by CEFR level
A2	pick	v.	6	The Oxford 3000 by CEFR level
A2	pilot	n.	6	The Oxford 3000 by CEFR level
A2	planet	n.	6	The Oxford 3000 by CEFR level
A2	plant	v.	6	The Oxford 3000 by CEFR level
A2	plastic	n., adj.	6	The Oxford 3000 by CEFR level
A2	plate	n.	6	The Oxford 3000 by CEFR level
A2	platform	n.	6	The Oxford 3000 by CEFR level
A2	please	v.	6	The Oxford 3000 by CEFR level
A2	pleased	adj.	6	The Oxford 3000 by CEFR level
A2	pocket	n.	6	The Oxford 3000 by CEFR level
A2	polite	adj.	6	The Oxford 3000 by CEFR level
A2	pollution	n.	6	The Oxford 3000 by CEFR level
A2	pop	n., adj.	6	The Oxford 3000 by CEFR level
A2	population	n.	6	The Oxford 3000 by CEFR level
A2	position	n.	6	The Oxford 3000 by CEFR level
A2	possession	n.	6	The Oxford 3000 by CEFR level
A2	possibility	n.	6	The Oxford 3000 by CEFR level
A2	poster	n.	6	The Oxford 3000 by CEFR level
A2	power	n.	6	The Oxford 3000 by CEFR level
A2	predict	v.	6	The Oxford 3000 by CEFR level
A2	present	v.	6	The Oxford 3000 by CEFR level
A2	president	n.	6	The Oxford 3000 by CEFR level
A2	prevent	v.	6	The Oxford 3000 by CEFR level
A2	print	v.	6	The Oxford 3000 by CEFR level
A2	printer	n.	6	The Oxford 3000 by CEFR level
A2	prison	n.	6	The Oxford 3000 by CEFR level
A2	prize	n.	6	The Oxford 3000 by CEFR level
A2	process	n.	6	The Oxford 3000 by CEFR level
A2	produce	v.	6	The Oxford 3000 by CEFR level
A2	professional	adj.	6	The Oxford 3000 by CEFR level
A2	professor	n.	6	The Oxford 3000 by CEFR level
A2	profile	n.	6	The Oxford 3000 by CEFR level
A2	program	n.	6	The Oxford 3000 by CEFR level
A2	progress	n.	6	The Oxford 3000 by CEFR level
A2	promise	v., n.	6	The Oxford 3000 by CEFR level
A2	pronounce	v.	6	The Oxford 3000 by CEFR level
A2	protect	v.	6	The Oxford 3000 by CEFR level
A2	provide	v.	6	The Oxford 3000 by CEFR level
A2	pub	n.	6	The Oxford 3000 by CEFR level
A2	public	adj., n.	6	The Oxford 3000 by CEFR level
A2	publish	v.	6	The Oxford 3000 by CEFR level
A2	pull	v.	6	The Oxford 3000 by CEFR level
A2	purpose	n.	6	The Oxford 3000 by CEFR level
A2	push	v.	6	The Oxford 3000 by CEFR level
A2	quality	n.	6	The Oxford 3000 by CEFR level
A2	quantity	n.	6	The Oxford 3000 by CEFR level
A2	queen	n.	6	The Oxford 3000 by CEFR level
A2	question	v.	6	The Oxford 3000 by CEFR level
A2	quietly	adv.	6	The Oxford 3000 by CEFR level
A2	race (competition)	n., v.	6	The Oxford 3000 by CEFR level
A2	railway	n.	6	The Oxford 3000 by CEFR level
A2	raise	v.	6	The Oxford 3000 by CEFR level
A2	rate	n.	6	The Oxford 3000 by CEFR level
A2	rather	adv.	6	The Oxford 3000 by CEFR level
A2	reach	v.	6	The Oxford 3000 by CEFR level
A2	react	v.	6	The Oxford 3000 by CEFR level
A2	realize	v.	6	The Oxford 3000 by CEFR level
A2	receive	v.	6	The Oxford 3000 by CEFR level
A2	recent	adj.	6	The Oxford 3000 by CEFR level
A2	recently	adv.	6	The Oxford 3000 by CEFR level
A2	reception	n.	6	The Oxford 3000 by CEFR level
A2	recipe	n.	6	The Oxford 3000 by CEFR level
A2	recognize	v.	6	The Oxford 3000 by CEFR level
A2	recommend	v.	6	The Oxford 3000 by CEFR level
A2	record	n., v.	6	The Oxford 3000 by CEFR level
A2	recording	n.	6	The Oxford 3000 by CEFR level
A2	recycle	v.	6	The Oxford 3000 by CEFR level
A2	reduce	v.	6	The Oxford 3000 by CEFR level
A2	refer	v.	6	The Oxford 3000 by CEFR level
A2	refuse1	v.	6	The Oxford 3000 by CEFR level
A2	region	n.	6	The Oxford 3000 by CEFR level
A2	regular	adj.	6	The Oxford 3000 by CEFR level
A2	relationship	n.	6	The Oxford 3000 by CEFR level
A2	remove	v.	6	The Oxford 3000 by CEFR level
A2	repair	v.	6	The Oxford 3000 by CEFR level
A2	replace	v.	6	The Oxford 3000 by CEFR level
A2	reply	v., n.	6	The Oxford 3000 by CEFR level
A2	report	v.	6	The Oxford 3000 by CEFR level
A2	reporter	n.	6	The Oxford 3000 by CEFR level
A2	request	n.	6	The Oxford 3000 by CEFR level
A2	research	n., v.	6	The Oxford 3000 by CEFR level
A2	researcher	n.	6	The Oxford 3000 by CEFR level
A2	respond	v.	6	The Oxford 3000 by CEFR level
A2	response	n.	6	The Oxford 3000 by CEFR level
A2	rest (remaining part)	n.	6	The Oxford 3000 by CEFR level
A2	rest (sleep/relax)	n., v.	6	The Oxford 3000 by CEFR level
A2	review	n., v.	6	The Oxford 3000 by CEFR level
A2	ride	n.	6	The Oxford 3000 by CEFR level
A2	ring1	n.	6	The Oxford 3000 by CEFR level
A2	ring2	v.	6	The Oxford 3000 by CEFR level
A2	rise	v.	6	The Oxford 3000 by CEFR level
A2	rock (stone)	n.	6	The Oxford 3000 by CEFR level
A2	rock (music)	n.	6	The Oxford 3000 by CEFR level
A2	role	n.	6	The Oxford 3000 by CEFR level
A2	roof	n.	6	The Oxford 3000 by CEFR level
A2	round	adj., adv., prep.	6	The Oxford 3000 by CEFR level
A2	route	n.	6	The Oxford 3000 by CEFR level
A2	rubbish	n.	6	The Oxford 3000 by CEFR level
A2	rude	adj.	6	The Oxford 3000 by CEFR level
A2	run	n.	6	The Oxford 3000 by CEFR level
A2	runner	n.	6	The Oxford 3000 by CEFR level
A2	running	n.	6	The Oxford 3000 by CEFR level
A2	sadly	adv.	6	The Oxford 3000 by CEFR level
A2	safe	adj.	6	The Oxford 3000 by CEFR level
A2	sail	v.	6	The Oxford 3000 by CEFR level
A2	sailing	n.	6	The Oxford 3000 by CEFR level
A2	salary	n.	6	The Oxford 3000 by CEFR level
A2	sale	n.	6	The Oxford 3000 by CEFR level
A2	sauce	n.	6	The Oxford 3000 by CEFR level
A2	save	v.	6	The Oxford 3000 by CEFR level
A2	scared	adj.	6	The Oxford 3000 by CEFR level
A2	scary	adj.	6	The Oxford 3000 by CEFR level
A2	scene	n.	6	The Oxford 3000 by CEFR level
A2	schedule	n.	6	The Oxford 3000 by CEFR level
A2	score	v., n.	6	The Oxford 3000 by CEFR level
A2	screen	n.	6	The Oxford 3000 by CEFR level
A2	search	n., v.	6	The Oxford 3000 by CEFR level
A2	season	n.	6	The Oxford 3000 by CEFR level
A2	seat	n.	6	The Oxford 3000 by CEFR level
A2	second1 (next after the first)	adv.	6	The Oxford 3000 by CEFR level
A2	secondly	adv.	6	The Oxford 3000 by CEFR level
A2	secret	adj., n.	6	The Oxford 3000 by CEFR level
A2	secretary	n.	6	The Oxford 3000 by CEFR level
A2	seem	v.	6	The Oxford 3000 by CEFR level
A2	sense	n.	6	The Oxford 3000 by CEFR level
A2	separate	adj.	6	The Oxford 3000 by CEFR level
A2	series	n.	6	The Oxford 3000 by CEFR level
A2	serious	adj.	6	The Oxford 3000 by CEFR level
A2	serve	v.	6	The Oxford 3000 by CEFR level
A2	service	n.	6	The Oxford 3000 by CEFR level
A2	several det./pron. shake	v.	6	The Oxford 3000 by CEFR level
A2	shall	modal v.	6	The Oxford 3000 by CEFR level
A2	shape	n.	6	The Oxford 3000 by CEFR level
A2	sheet	n.	6	The Oxford 3000 by CEFR level
A2	ship	n.	6	The Oxford 3000 by CEFR level
A2	shoulder	n.	6	The Oxford 3000 by CEFR level
A2	shout	v., n.	6	The Oxford 3000 by CEFR level
A2	shut	v., adj.	6	The Oxford 3000 by CEFR level
A2	side	n.	6	The Oxford 3000 by CEFR level
A2	sign	n., v.	6	The Oxford 3000 by CEFR level
A2	silver	n., adj.	6	The Oxford 3000 by CEFR level
A2	simple	adj.	6	The Oxford 3000 by CEFR level
A2	since	prep., conj.	6	The Oxford 3000 by CEFR level
A2	singing	n.	6	The Oxford 3000 by CEFR level
A2	single	adj., n.	6	The Oxford 3000 by CEFR level
A2	sir	n.	6	The Oxford 3000 by CEFR level
A2	site	n.	6	The Oxford 3000 by CEFR level
A2	size	n.	6	The Oxford 3000 by CEFR level
A2	ski	v., adj., n.	6	The Oxford 3000 by CEFR level
A2	skiing	n.	6	The Oxford 3000 by CEFR level
A2	skin	n.	6	The Oxford 3000 by CEFR level
A2	sky	n.	6	The Oxford 3000 by CEFR level
A2	sleep	n.	6	The Oxford 3000 by CEFR level
A2	slowly	adv.	6	The Oxford 3000 by CEFR level
A2	smartphone	n.	6	The Oxford 3000 by CEFR level
A2	smell	v., n.	6	The Oxford 3000 by CEFR level
A2	smile	v., n.	6	The Oxford 3000 by CEFR level
A2	smoke	n., v.	6	The Oxford 3000 by CEFR level
A2	smoking	n.	6	The Oxford 3000 by CEFR level
A2	soap	n.	6	The Oxford 3000 by CEFR level
A2	soccer	n.	6	The Oxford 3000 by CEFR level
A2	social	adj.	6	The Oxford 3000 by CEFR level
A2	society	n.	6	The Oxford 3000 by CEFR level
A2	sock	n.	6	The Oxford 3000 by CEFR level
A2	soft	adj.	6	The Oxford 3000 by CEFR level
A2	soldier	n.	6	The Oxford 3000 by CEFR level
A2	solution	n.	6	The Oxford 3000 by CEFR level
A2	solve	v.	6	The Oxford 3000 by CEFR level
A2	somewhere	adv., pron.	6	The Oxford 3000 by CEFR level
A2	sort	n.	6	The Oxford 3000 by CEFR level
A2	source	n.	6	The Oxford 3000 by CEFR level
A2	speaker	n.	6	The Oxford 3000 by CEFR level
A2	specific	adj.	7	The Oxford 3000 by CEFR level
A2	speech	n.	7	The Oxford 3000 by CEFR level
A2	speed	n.	7	The Oxford 3000 by CEFR level
A2	spider	n.	7	The Oxford 3000 by CEFR level
A2	spoon	n.	7	The Oxford 3000 by CEFR level
A2	square	adj., n.	7	The Oxford 3000 by CEFR level
A2	stage	n.	7	The Oxford 3000 by CEFR level
A2	stair	n.	7	The Oxford 3000 by CEFR level
A2	stamp	n.	7	The Oxford 3000 by CEFR level
A2	star	v.	7	The Oxford 3000 by CEFR level
A2	start	n.	7	The Oxford 3000 by CEFR level
A2	state	n.	7	The Oxford 3000 by CEFR level
A2	stay	n.	7	The Oxford 3000 by CEFR level
A2	steal	v.	7	The Oxford 3000 by CEFR level
A2	step	n.	7	The Oxford 3000 by CEFR level
A2	stomach	n.	7	The Oxford 3000 by CEFR level
A2	stone	n.	7	The Oxford 3000 by CEFR level
A2	store	n.	7	The Oxford 3000 by CEFR level
A2	storm	n.	7	The Oxford 3000 by CEFR level
A2	straight	adv., adj.	7	The Oxford 3000 by CEFR level
A2	strange	adj.	7	The Oxford 3000 by CEFR level
A2	strategy	n.	7	The Oxford 3000 by CEFR level
A2	stress	n., v.	7	The Oxford 3000 by CEFR level
A2	structure	n.	7	The Oxford 3000 by CEFR level
A2	stupid	adj.	7	The Oxford 3000 by CEFR level
A2	succeed	v.	7	The Oxford 3000 by CEFR level
A2	successful	adj.	7	The Oxford 3000 by CEFR level
A2	such det./pron. suddenly	adv.	7	The Oxford 3000 by CEFR level
A2	suggest	v.	7	The Oxford 3000 by CEFR level
A2	suggestion	n.	7	The Oxford 3000 by CEFR level
A2	suit	n.	7	The Oxford 3000 by CEFR level
A2	support	v., n.	7	The Oxford 3000 by CEFR level
A2	suppose	v.	7	The Oxford 3000 by CEFR level
A2	sure	adv.	7	The Oxford 3000 by CEFR level
A2	surprise	n., v.	7	The Oxford 3000 by CEFR level
A2	surprised	adj.	7	The Oxford 3000 by CEFR level
A2	surprising	adj.	7	The Oxford 3000 by CEFR level
A2	survey	n.	7	The Oxford 3000 by CEFR level
A2	sweet	adj., n.	7	The Oxford 3000 by CEFR level
A2	symbol	n.	7	The Oxford 3000 by CEFR level
A2	system	n.	7	The Oxford 3000 by CEFR level
A2	tablet	n.	7	The Oxford 3000 by CEFR level
A2	talk	n.	7	The Oxford 3000 by CEFR level
A2	target	n.	7	The Oxford 3000 by CEFR level
A2	task	n.	7	The Oxford 3000 by CEFR level
A2	taste	n., v.	7	The Oxford 3000 by CEFR level
A2	teaching	n.	7	The Oxford 3000 by CEFR level
A2	technology	n.	7	The Oxford 3000 by CEFR level
A2	teenage	adj.	7	The Oxford 3000 by CEFR level
A2	temperature	n.	7	The Oxford 3000 by CEFR level
A2	term	n.	7	The Oxford 3000 by CEFR level
A2	text	v.	7	The Oxford 3000 by CEFR level
A2	themselves	pron.	7	The Oxford 3000 by CEFR level
A2	thick	adj.	7	The Oxford 3000 by CEFR level
A2	thief	n.	7	The Oxford 3000 by CEFR level
A2	thin	adj.	7	The Oxford 3000 by CEFR level
A2	thinking	n.	7	The Oxford 3000 by CEFR level
A2	third	n.	7	The Oxford 3000 by CEFR level
A2	thought	n.	7	The Oxford 3000 by CEFR level
A2	throw	v.	7	The Oxford 3000 by CEFR level
A2	tidy	adj., v.	7	The Oxford 3000 by CEFR level
A2	tie	v., n.	7	The Oxford 3000 by CEFR level
A2	tip	n.	7	The Oxford 3000 by CEFR level
A2	tool	n.	7	The Oxford 3000 by CEFR level
A2	top	n., adj.	7	The Oxford 3000 by CEFR level
A2	touch	v.	7	The Oxford 3000 by CEFR level
A2	tour	n.	7	The Oxford 3000 by CEFR level
A2	tourism	n.	7	The Oxford 3000 by CEFR level
A2	towards	prep.	7	The Oxford 3000 by CEFR level
